id,name,tenant_id,store_no,enterprise,domain,province,time_zone,website,Pharmacy Address__unit,Pharmacy Address__street_number,Pharmacy Address__street_name,Pharmacy Address__city,Pharmacy Address__province,Pharmacy Address__postal_code,Pharmacy Address__po_box,Pharmacy Address__latitude,Pharmacy Address__longitude,Pharmacy Address__street_address,Pharmacy Address__country,google_place_id
05a6504e-7502-4fc7-897b-48c6bd9fdd07,Oak Street Pharma Inc.,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,https://oakstreetpharmacy.medmeapp.ca,ON,America/Toronto,www.oakstreetpharmacy.ca,Unit B,250,Oak Street East,Leamington,ON,N8H 4V4,,,,,Canada,
05adb652-29c8-4a23-aa41-c3db59a67886,Kevin Boivin & François Daigneault Pharmacy,d7ffe5f2-0058-452e-bbc4-044cb076a2b4,0099,JCG,https://consultation.jeancoutu.com,QC,America/Toronto,https://www.jeancoutu.com,,1295,des Cascades,Saint-Hyacinthe,QC,J2S 3H2,,45.6251657,-72.94357,,Canada,
05b1e110-b3af-42c5-aa9e-7ca39b1c22b8,SHOPPERS DRUG MART Okotoks Retail Centre,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,2401,SDM,https://shoppersdrugmart.medmeapp.com,AB,America/Edmonton,https://shoppersdrugmart.ca,,171,31 SOUTHRIDGE DRIVE,Okotoks,AB,T1S 2N3,,50.7078,-113.9742,171 31 SOUTHRIDGE DRIVE,Canada,
05b39228-27ad-44bd-9f3c-386541a2e76a,"PHILIPPE ALLARD, Pharmacien(ne.s) Propriétaire(s)",edfbb1a3-aca2-4ee4-bbbb-9237237736c4,0044,PHX,https://scheduler.pharmaprix.ca,QC,America/Toronto,https://pharmaprix.ca,,3646,BOUL TASCHEREAU,LONGUEUIL,QC,J4V 2H8,,45.489626,-73.474397,3646 BOUL TASCHEREAU,Canada,
05b7c512-f6bd-41d7-b441-a1d9fcf14261,Maidstone IDA,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,https://maidstoneida.medmeapp.ca,ON,America/Toronto,aldo@maidstoneida.com,Unit #2,13072,Talbot Road,Maidstone,ON,N0R 1K0,,,,,Canada,
05de0172-8367-464b-b646-eb2d7080db81,Adelaide Pharmacy,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,https://adelaidepharmacy.medmeapp.ca,ON,America/Toronto,https://www.guardian-ida-remedysrx.ca/en/local-care,,339,Adelaide Street East,Toronto,ON,M5A4V1,,,,,Canada,
05deea02-d02a-439b-9181-a2b70ae24bb1,Karine Legault & Louis Legault Pharmacy,d7ffe5f2-0058-452e-bbc4-044cb076a2b4,0066,JCG,https://consultation.jeancoutu.com,QC,America/Toronto,https://www.jeancoutu.com,,4894,des Sources,Dollard-des-Ormeaux,QC,H8Y 3C7,,45.5048214,-73.8187331,,Canada,
05e51dbb-fc8f-4c92-9ac1-884aa0c3fba6,New Edinburgh Guardian Pharmacy,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,CARE,https://nep.medmeapp.ca,ON,America/Toronto,https://www.guardian-ida-pharmacies.ca/en/ontario/ottawa/new-edinburgh-pharmacy-7025360,,5,Beechwood Ave.,Ottawa,Ontario,K1M1M2,,,,,Canada,
062a956a-0e92-4b5c-b313-fbbbdf55e8b4,SHOPPERS SIMPLY PHARMACY Port Hope Medical Centre,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,3080,SDM,https://shoppersdrugmart.medmeapp.com,ON,America/Toronto,https://shoppersdrugmart.ca,,249,ONTARIO STREET,Port Hope,ON,L1A 3Y9,,43.963501,-78.290802,249 ONTARIO STREET,Canada,
062ba80a-f360-4fe5-9bd1-297798d0f6be,Queen City Wellness Pharmacy,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,NBLY,https://queencitywellnesspharmacy.medmeapp.com,SK,America/Regina,https://www.pharmachoice.com/locations/queen-city-wellness-pharmacy-11th-avenue/,100,1725,11th Avenue,Regina,SK,S4P 0H7,,,,,Canada,
062e18c1-4724-4f59-a7df-0245d00a5531,Battleford Remedy's Rx,a2708f9f-988b-409d-ae78-5c6c4c6baf0b,,RUBICON,https://battlefordremedysrx.medmeapp.com,SK,America/Regina,https://rubiconpharmacies.com,181A,,22nd Street West,Battleford,SK,S0M 0E0,Box 1479,,,181A - 22nd Street West  [Box 1479],Canada,
064043f2-8e3c-4155-aac5-fb41c00ae81e,SHOPPERS DRUG MART Beacon Plaza,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,0242,SDM,https://shoppersdrugmart.medmeapp.com,BC,America/Vancouver,https://shoppersdrugmart.ca,,2337,BEACON AVE,Sidney,BC,V8L 1W9,,48.648201,-123.402999,2337 BEACON AVE,Canada,
064aaf21-fe9e-4ae7-8443-817e41d34533,"Welland Shopping Centre, Welland Rexall",f10d8ca0-ec52-4a28-aabd-9bd3388dab34,1610,REXALL,https://rexall.medmeapp.com/1610,ON,America/Toronto,https://www.rexall.ca,,200,Fitch Street,Welland,ON,L3C 4V9,,42.994951,-79.264958,"200 Fitch Street, Building E",Canada,
06543afb-ca19-4ab1-8886-ebaa8ac4d313,Stéphanie Gagné Pharmacy,d7ffe5f2-0058-452e-bbc4-044cb076a2b4,0117,JCG,https://consultation.jeancoutu.com,QC,America/Toronto,https://www.jeancoutu.com,,550,du Phare Est,Matane,QC,G4W 1A7,,48.852694,-67.5120152,,Canada,
06722f6d-ff48-463e-97d6-38d5a81e2b02,SHOPPERS DRUG MART Kinlock Plaza,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,2029,SDM,https://shoppersdrugmart.medmeapp.com,PE,America/Moncton,https://shoppersdrugmart.ca,,9,KINLOCK ROAD,Stratford,PE,C1B 1L8,,46.2222,-63.0883,9 KINLOCK ROAD,Canada,
067bf513-07e8-4623-a69d-ec9c4d94f25b,SHOPPERS DRUG MART Signature Center,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,0909,SDM,https://shoppersdrugmart.medmeapp.com,ON,America/Toronto,https://shoppersdrugmart.ca,,499,TERRY FOX DR,Kanata,ON,K2T 1H7,,45.3114,-75.9188,499 TERRY FOX DR,Canada,
0682a590-aa19-4386-bbb4-eed1db44451c,"Daniel Busque, Elie Tawil & Mark Malek Pharmacy",d7ffe5f2-0058-452e-bbc4-044cb076a2b4,0049,JCG,https://consultation.jeancoutu.com,QC,America/Toronto,https://www.jeancoutu.com,,1001,Montarville,Boucherville,QC,J4B 6P5,,45.5906184,-73.433288,,Canada,
069c790f-adba-4b6b-ac25-947d99b0f341,SHOPPERS DRUG MART Waterloo Corporate Campus,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,1090,SDM,https://shoppersdrugmart.medmeapp.com,ON,America/Toronto,https://shoppersdrugmart.ca,,190,NORTHFIELD DRIVE WEST,Waterloo,ON,N2L 0C7,,43.4964,-80.549,190 NORTHFIELD DRIVE WEST,Canada,ChIJ44bAwWDxK4gRjWuk6Y4md-U
06ab60ed-662c-4899-877a-8acb0f1900f8,SHOPPERS DRUG MART Gorge Shopping Centre,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,0257,SDM,https://shoppersdrugmart.medmeapp.com,BC,America/Vancouver,https://shoppersdrugmart.ca,,2947,TILLICUM RD,Victoria,BC,V9A 2A6,,48.4486,-123.399,2947 TILLICUM RD,Canada,
06bdb7bb-9137-4d4f-8c31-7248adfdd24e,MINT HEALTH + DRUGS Mainstreet,f29e80f4-9432-4f10-ae73-ed9bf10c4936,mainstreet,MINT,http://mintdrugs.medmeapp.com,AB,America/Edmonton,https://mintdrugs.com/locations/mainstreet-stony-plain/,,5106,50 St,Stony Plain,AB,T7Z 1T4,,53.5284,-114.0074,5106 50 St,Canada,
06d18467-bf03-4ba7-a9e4-e64845378b90,Medical Pharmacy,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,MEDICAL,https://medicalpharmacy.medmeapp.com,ON,America/Toronto,https://www.medicalpharmacies.com,,770,Broadview Ave,Ottawa,ON,K2A 3Z3,,,,,Canada,
06d95150-5fb9-4e34-bf31-0439315bcf17,Hanover Pharmasave,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,https://hanoverpharmasave.medmeapp.ca,ON,America/Toronto,https://pharmasave.com/store/pharmasave-hanover-pharmasave/,Unit #101,118,7th Ave,Hanover,Ontario,N4N 2G9,,,,,Canada,
06f487ec-ae94-4c03-80c5-810e009f8498,SHOPPERS DRUG MART Milton Mall,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,0710,SDM,https://shoppersdrugmart.medmeapp.com,ON,America/Toronto,https://shoppersdrugmart.ca,,75,NIPISSING ROAD,Milton,ON,L9T 1R3,,43.5196,-79.8743,75 NIPISSING ROAD,Canada,
06ff7690-20bb-46d6-a4c7-d086913e4885,Martin D'Amours & Marc Leclerc Pharmacy,d7ffe5f2-0058-452e-bbc4-044cb076a2b4,0315,JCG,https://consultation.jeancoutu.com,QC,America/Toronto,https://www.jeancoutu.com,,185,Montée Masson,Mascouche,QC,J7K 3B4,,45.7256097,-73.6180594,,Canada,
071ef426-9e46-489e-aae2-cb6290c4f422,Loblaws Redway Road - Loblaw Pharmacy,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,1092,LCL,https://shoppersdrugmart.medmeapp.com/lcl,ON,America/Toronto,https://shoppersdrugmart.ca,,11,Redway Rd,Toronto,ON,M4H 1P6,,43.699097,-79.359723,11 Redway Rd,Canada,
07242489-b4b4-46c0-b230-01c0b430014b,Carnduff Drug Mart,a2708f9f-988b-409d-ae78-5c6c4c6baf0b,,RUBICON,https://carnduffdrugmart.medmeapp.com,SK,America/Regina,https://rubiconpharmacies.com,,101,Broadway Street,Carnduff,SK,S0C 0S0,Box 669,,,"101 Broadway Street   [Box 669]  ",Canada,
072ba517-0aec-4a1a-912d-6533d0f4e562,Pealow's Your Independent Grocer Creston - Loblaw Pharmacy,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,4985,LCL,https://shoppersdrugmart.medmeapp.com/lcl,BC,America/Dawson_Creek,https://shoppersdrugmart.ca,,1501,Cook St,Creston,BC,V0B 1G0,,49.094196,-116.509583,1501 Cook St,Canada,
075cf1da-2120-40ea-a08a-c58c0ad78e9a,"NORA AL-KHOURY, Pharmacien(ne.s) Propriétaire(s)",edfbb1a3-aca2-4ee4-bbbb-9237237736c4,1827,PHX,https://scheduler.pharmaprix.ca,QC,America/Toronto,https://pharmaprix.ca,,4933,DES SOURCES,MONTREAL,QC,H8Y 3E1,,45.506771,-73.819168,4933 DES SOURCES,Canada,
07776027-7dc1-4a30-b706-2d90b1ec291e,SHOPPERS DRUG MART Mcknight Village,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,0350,SDM,https://shoppersdrugmart.medmeapp.com,AB,America/Edmonton,https://shoppersdrugmart.ca,,5500,FALSBRIDGE DR. N.E.,Calgary,AB,T3J 5J6,,51.0974,-113.9557,5500 FALSBRIDGE DR. N.E.,Canada,
07833365-28e6-4c40-a593-2665dbe3c9b5,Westview Pharmacy,f10d8ca0-ec52-4a28-aabd-9bd3388dab34,7136,REXALL,https://rexall.medmeapp.com/7136,BC,America/Vancouver,https://www.rexall.ca,,4794,Joyce Ave,Powell River,BC,V8A 3B6,,49.8456389,-124.5202104,4794 Joyce Ave,Canada,
07906f61-50f7-4429-90f3-97c3726aa423,SHOPPERS DRUG MART Garden City,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,0530,SDM,https://shoppersdrugmart.medmeapp.com,MB,America/Winnipeg,https://shoppersdrugmart.ca,UNIT 102,1050,LEILA AVENUE,Winnipeg,MB,R2P 1W6,,49.9538,-97.151,1050 LEILA AVENUE,Canada,
079fef93-085a-47ac-af41-2a053e6db7d0,Black Diamond Pharmacy New Waterford,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,https://blackdiamondnw.medmeapp.com,NS,America/Halifax,https://www.facebook.com/blackdiamondnewwaterford,,3372,Plummer Ave,New Waterford,NS,B1H 1Y7,,,,,Canada,
07b1a0f7-9c22-4924-9414-c3f9ed356cbb,SHOPPERS DRUG MART 118Th Avenue,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,0366,SDM,https://shoppersdrugmart.medmeapp.com,AB,America/Edmonton,https://shoppersdrugmart.ca,,3812,118 AVE,Edmonton,AB,T5W 5C7,,53.5708,-113.401,3812 118 AVE,Canada,
07bb28c8-97fa-4ab9-80e7-4157ebbacd6b,SHOPPERS DRUG MART Nordel Crossing,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,2238,SDM,https://shoppersdrugmart.medmeapp.com,BC,America/Vancouver,https://shoppersdrugmart.ca,,101,12080 NORDEL WAY,Surrey,BC,V3W 1P6,,49.161,-122.8894,101 12080 NORDEL WAY,Canada,
07c298d6-fa31-4e7f-a0f4-215628f5aa6d,SHOPPERS DRUG MART Td Square,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,2393,SDM,https://shoppersdrugmart.medmeapp.com,AB,America/Edmonton,https://shoppersdrugmart.ca,UNIT# T 100,317,7TH AVE SW,Calgary,AB,T2P 2Y9,,51.046566,-114.070137,317 7TH AVE SW,Canada,
07c4186a-69da-4f3a-b834-76917e698daf,"Stéphanie Caron, Annabelle Lachance et Marilou Curadeau-Savage Pharmacy",d7ffe5f2-0058-452e-bbc4-044cb076a2b4,0138,JCG,https://consultation.jeancoutu.com,QC,America/Toronto,https://www.jeancoutu.com,,79,Jacques Cartier,Gaspé,QC,G4X 1M5,,48.8327938,-64.4810461,,Canada,
07c5f621-6706-49f7-87e1-76a0099f7f7a,SHOPPERS DRUG MART Credit Valley Pharmacy,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,1555,SDM,https://shoppersdrugmart.medmeapp.com,ON,America/Toronto,https://shoppersdrugmart.ca,,2000,CREDIT VALLEY ROAD,Mississauga,ON,L5M 4N4,,43.5625,-79.7019,2000 CREDIT VALLEY ROAD,Canada,
07caf128-a9a2-4939-a20a-efd81ba80645,Gore IDA Pharmacy,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,https://gorepharmacy.medmeapp.ca,ON,America/Toronto,https://www.guardian-ida-pharmacies.ca/en/ontario/brampton/gore-pharmacy-7003066,,4515,Ebenezer Rd,Brampton,Ontario,L6P 2K7,,,,,Canada,
07df60e6-0cca-4585-a48e-e0a6425bd2bb,New Westminster,f10d8ca0-ec52-4a28-aabd-9bd3388dab34,7162,REXALL,https://rexall.medmeapp.com/7162,BC,America/Vancouver,https://www.rexall.ca,,700,6th Street," New Westminster",BC,V3L 3C5,,49.214464,-122.922294,700 6th Street,Canada,
07e0ece4-2683-402a-acab-90dc403d29e0,Robins Pharmacy,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,https://robinspharmacy.medmeapp.ca,ON,America/Toronto,https://www.guardian-ida-pharmacies.ca/en/ontario/newmarket/robins-pharmacy-7004724,,191,Main Street South,Newmarket,Ontario,L3Y3Y9,,,,,Canada,
07fc43df-dcc6-4577-98a7-853d065a60d9,Your Independent Grocer Espanola - DRUGStore Pharmacy,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,4091,LCL,https://shoppersdrugmart.medmeapp.com/lcl,ON,America/Toronto,https://shoppersdrugmart.ca,,745,Centre St,Espanola,ON,P5E 1S8,,46.246825,-81.759452,745 Centre St,Canada,
080eb227-4210-480a-ab0e-857fe458584a,WELLWISE Hamilton Mountain,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,8482,SDM,https://shoppersdrugmart.medmeapp.com,ON,America/Toronto,https://shoppersdrugmart.ca,,1575,UPPER OTTAWA STREET,Hamilton,ON,L8W 3E2,,43.191,-79.8437,1575 UPPER OTTAWA STREET,Canada,
081795a8-fa32-42a7-b45a-9704d5dffa88,SHOPPERS DRUG MART Quinte Mall,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,0601,SDM,https://shoppersdrugmart.medmeapp.com,ON,America/Toronto,https://shoppersdrugmart.ca,,390,NORTH FRONT ST,Belleville,ON,K8P 3E1,,44.1887,-77.4002,390 NORTH FRONT ST,Canada,
0817d73e-3235-472a-88f7-1f68f593ef45,MedProHealth Pharmacy,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,https://medprohealth.medmeapp.ca,ON,America/Toronto,https://www.guardian-ida-pharmacies.ca/en/ontario/burlington/medprohealth-pharmacy-7021180,Unit #104,4903,Thomas Alton Blvd,Burlington,Ontario,L7M 0W8,,,,,Canada,
082ab6c6-da33-4bcb-94cb-6d8fb25a5fbe,SHOPPERS DRUG MART Main Street Shopping Centre,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,0299,SDM,https://shoppersdrugmart.medmeapp.com,YT,America/Whitehorse,https://shoppersdrugmart.ca,UNIT 100,211,MAIN ST,Whitehorse,YT,Y1A 2B2,,60.7196,-135.054,211 MAIN ST,Canada,
083cafc3-6728-4a41-bcde-5f92a2aaa56b,Romana Pharmacy,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,https://romanapharmacy.medmeapp.ca,ON,America/Toronto,www.romanarx.com,,2888,Bathurst St,Toronto,ON,M6B 4H6,,,,,Canada,
08474904-b7b6-486e-8d47-a02c0baaa34b,Neilsen's Your Independent Grocer Surrey - Loblaw Pharmacy,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,4616,LCL,https://shoppersdrugmart.medmeapp.com/lcl,BC,America/Vancouver,https://shoppersdrugmart.ca,,18765,Fraser Hwy,Surrey,BC,V3S 7Y3,,49.12423,-122.7007,18765 Fraser Hwy,Canada,ChIJNyUJpkfQhVQRtVZrgG-CHw8
08678245-43de-4cfb-807f-44d2f401d036,Sylvain Arsenault Pharmacy,d7ffe5f2-0058-452e-bbc4-044cb076a2b4,0183,JCG,https://consultation.jeancoutu.com,QC,America/Toronto,https://www.jeancoutu.com,101,1018,de la Prairie,Lévis,QC,G6Z 0A7,,46.729729,-71.207088,,Canada,
0870adbc-2022-4c5b-8865-a9763ec8535e,Elgin Park Uxbridge,f10d8ca0-ec52-4a28-aabd-9bd3388dab34,6929,REXALL,https://rexall.medmeapp.com/6929,ON,America/Toronto,https://www.rexall.ca,Unit C,2,Elgin Park Drive,Uxbridge,ON,L9P 0B1,,44.096017,-79.127552,"2 Elgin Park Drive, Unit C",Canada,
08759be4-2875-4a8c-864c-ad35eb444ad6,Pharmasave Regina Gardiner Park,a2708f9f-988b-409d-ae78-5c6c4c6baf0b,,RUBICON,https://pharmasavegardinerpark.medmeapp.com,SK,America/Regina,https://rubiconpharmacies.com,,390,University Park Drive,Regina,SK,S4V 0Y8,,,,390 University Park Drive,Canada,
087fff3d-4dc4-4881-927b-f1b1ddfcd584,SHOPPERS DRUG MART Mitch Owens & River,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,1366,SDM,https://shoppersdrugmart.medmeapp.com,ON,America/Toronto,https://shoppersdrugmart.ca,,5230,MITCH OWENS ROAD,Manotick,ON,K4M 1B2,,45.2349,-75.6764,5230 MITCH OWENS ROAD,Canada,
08876ebf-328a-47f0-87e0-13bc1e5d49ac,Tanya’s NOFRILLS Kingston,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,4360,LCL,https://shoppersdrugmart.medmeapp.com/lcl,ON,America/Toronto,https://shoppersdrugmart.ca,,1162,Division St,Kingston,ON,K7K 0C3,,44.264433,-76.500282,1162 Division St,Canada,
088a9e25-d5f4-4e52-81ab-88510b9e2c2c,SHOPPERS DRUG MART Qwanlin Mall,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,0298,SDM,https://shoppersdrugmart.medmeapp.com,YT,America/Whitehorse,https://shoppersdrugmart.ca,#2,303,OGILVIE ST,Whitehorse,YT,Y1A 2S3,,60.7257,-135.059,303 OGILVIE ST,Canada,
088de3c4-bc86-4c2f-9ad2-d8af4bbb2914,Arcade and Jory Guardian Pharmacy,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,https://arcade.medmeapp.ca,ON,America/Toronto,https://www.guardian-ida-pharmacies.ca/en/ontario/midland/arcade-a-jory-guardian-pharmacy-7018872,,286,King Street,Midland,Ontario,L4R 3M6,,,,,Canada,
08b0bd71-0c37-4022-a7c7-afd5dfd676b0,Real Canadian Superstore Ferry Avenue - Loblaw Pharmacy,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,1562,LCL,https://shoppersdrugmart.medmeapp.com/lcl,BC,America/Vancouver,https://shoppersdrugmart.ca,,2155,Ferry Ave,Prince George,BC,V2N 5E8,,53.887271,-122.76931,2155 Ferry Ave,Canada,
08b23e39-ff17-45b6-9c95-19bfd9e443a1,Medicine Shoppe 178,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,https://medicineshoppemontgomery.medmeapp.com,AB,America/Edmonton,https://www.medicineshoppe.ca/en/alberta/calgary/the-medicine-shoppe-pharmacy-178-7015229,Unit #105,4411,16 Avenue NW,Calgary,Alberta,T3B 0M3,,,,,Canada,
08c2811b-f618-4465-8080-ebf73f93ce02,Real Canadian Superstore 130th Avenue - Loblaw Pharmacy,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,1546,LCL,https://shoppersdrugmart.medmeapp.com/lcl,AB,America/Edmonton,https://shoppersdrugmart.ca,,#100,4700 130th Ave SE,Calgary,AB,T2Z 4E7,,50.933525,-113.966849,#100 4700 130th Ave SE,Canada,
08d46ed9-fd3c-47e3-9565-66bc58ad604e,Beaverton IDA,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,https://beavertonida.medmeapp.ca,ON,America/Toronto,https://www.guardian-ida-pharmacies.ca/en/ontario/beaverton/beaverton-i-d-d-d-a-d-pharmacy-7001728,,350,Simcoe St,Beaverton,Ontario,L0K 1A0,,,,,Canada,
08de8004-7608-494e-bb10-b45e385162a2,SHOPPERS DRUG MART Saddleridge Tc,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,2403,SDM,https://shoppersdrugmart.medmeapp.com,AB,America/Edmonton,https://shoppersdrugmart.ca,UNIT 101,600,SADDLETOWNE CIRCLE NE,Calgary,AB,T3J 5M1,,51.126,-113.9453,600 SADDLETOWNE CIRCLE NE,Canada,
08df8ff4-ce7f-4741-95a4-33748c8bd7cc,Inverary Pharmasave,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,https://inverarypharmasave.medmeapp.ca,ON,America/Toronto,https://www.facebook.com/InveraryPharmasave,1B,3810,Perth Rd.,Inverary,Ontario,K0H1X0,,,,,Canada,
08e4683d-12bc-492b-ae96-0154349d2dff,Hugh’s Your Independent Grocer Comox,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,4382,LCL,https://shoppersdrugmart.medmeapp.com/lcl,BC,America/Vancouver,https://shoppersdrugmart.ca,,215C,Port Augusta St,Comox,BC,V9M 3M9,,49.674458,-124.923781,215C Port Augusta St,Canada,
08ea0cc7-c8dc-47ed-9b7a-5d760dc96a30,Real Canadian Superstore Gibb Street - Loblaw Pharmacy,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,2842,LCL,https://shoppersdrugmart.medmeapp.com/lcl,ON,America/Toronto,https://shoppersdrugmart.ca,,481,Gibb St,Oshawa,ON,L1J 1Z4,,43.885151,-78.878071,481 Gibb St,Canada,
08f08e35-caed-4d37-8832-27c618888a59,"E.Gagné, C.Bélanger & T.L. Pitre Pharmacy",d7ffe5f2-0058-452e-bbc4-044cb076a2b4,0299,JCG,https://consultation.jeancoutu.com,QC,America/Toronto,https://www.jeancoutu.com,,5475,Guillaume-Couture,Lévis,QC,G6V 4Z1,,46.7948303,-71.1785927,,Canada,
08f56f88-c216-432a-b652-19add470d393,"NADA NASREDDINE, Pharmacien(ne.s) Propriétaire(s)",edfbb1a3-aca2-4ee4-bbbb-9237237736c4,0011,PHX,https://scheduler.pharmaprix.ca,QC,America/Toronto,https://pharmaprix.ca,,50,ST-CHARLES,BEACONSFIELD,QC,H9W 2X3,,45.4323,-73.8475,50 ST-CHARLES,Canada,
09086099-bf57-4657-9c8c-fd6f10926791,Kevin Boivin & François Daigneault Pharmacy,d7ffe5f2-0058-452e-bbc4-044cb076a2b4,0325,JCG,https://consultation.jeancoutu.com,QC,America/Toronto,https://www.jeancoutu.com,,5575,Laurier Ouest,Saint-Hyacinthe,QC,J2S 3V9,,45.6036299,-72.979921,,Canada,
090f4b9c-35cd-465d-a786-c1782db2b6cd,Real Canadian Superstore Louie Drive - Loblaw Pharmacy,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,1552,LCL,https://shoppersdrugmart.medmeapp.com/lcl,BC,America/Vancouver,https://shoppersdrugmart.ca,,3020,Louie Dr,Westbank,BC,V4T 3E1,,49.835747,-119.621362,3020 Louie Dr,Canada,
090f656d-7cd2-4d9c-93a6-804477c5a7ac,Walnut Grove,c79c2656-0a6d-4e20-98bf-15a775eaae53,984,SOF,https://saveonfoodspharmacy.medmeapp.com,BC,America/Vancouver,https://www.saveonfoods.com,,8840,210th Street,Langley,BC,V1M 2Y2,,49.163005,-122.636457,8840-210th Street,Canada,ChIJk8-QjSzShVQR5WbIRPES-Vg
090f9097-5890-4d1e-b6f5-3fc5aa34ed1a,Fullerton Drug Store,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,NBLY,https://fullertonmcconnell.medmeapp.com,ON,America/Toronto,https://lovelldrugs.com/location,114,820,McConnell Ave,Cornwall,ON,K6H 4M4,,,,,Canada,
091edaef-d941-4f3c-b8e2-ca0a37ccdb47,Pharmacy Central 2,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,,MB,America/Winnipeg,,,2,Street Name,City,Manitoba,A1A 1A1,,,,,CA,
0931ca61-4704-4e8d-aea8-0f1c8fc7eea6,East York Pharmasave,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,https://eastyorkpharmasave.medmeapp.ca,ON,America/Toronto,https://pharmasave.com/store/pharmasave-spadina-medical/,102,840,Coxwell,East York,ON,M4C 5T2,,,,,Canada,
094300e7-c5ab-4826-9dc8-d68f6ac830ed,Gravenhurst IDA Pharmacy,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,https://gravenhurstida.medmeapp.ca,ON,America/Toronto,https://www.guardian-ida-pharmacies.ca/en/ontario/gravenhurst/gravenhurst-pharmacy-7018441,,180,Brock St,Gravenhurst,Ontario,P1P 1X2,,,,,Canada,
096a8856-8b25-45ef-91ab-2d32156f05d7,PureHealth Pharmacy - Vaughan,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,https://purehealthv.medmeapp.ca,ON,America/Toronto,https://purehealthpharmacy.com/,West Entrance,3200,Major Mackenzie Dr. W.,Maple,ON,L6A 4Z3,,,,,Canada,
09834985-360a-4b38-9c5e-b7dc82f379ab,SHOPPERS DRUG MART Lonsdale & 13Th,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,2200,SDM,https://shoppersdrugmart.medmeapp.com,BC,America/Vancouver,https://shoppersdrugmart.ca,,1306,LONSDALE AVE,North Vancouver,BC,V7M 2H8,,49.3202,-123.0722,1306 LONSDALE AVE,Canada,
0983a73e-d791-41db-a2a8-f1c620f70c1a,Kildonan,c79c2656-0a6d-4e20-98bf-15a775eaae53,4420,SOF,https://saveonfoodspharmacy.medmeapp.com,MB,America/Winnipeg,https://www.saveonfoods.com,Unit #5,1555,Regent Ave W,Winnipeg,MB,R2C 4J2,,49.898396,-97.060562,5-1555 Regent Ave W,Canada,
098a9791-1447-4b38-99c8-1e5a24cafa6f,Émilie Chouinard & Claude Roy Pharmacy,d7ffe5f2-0058-452e-bbc4-044cb076a2b4,0187,JCG,https://consultation.jeancoutu.com,QC,America/Toronto,https://www.jeancoutu.com,,1020,Vachon Nord,Sainte-Marie-de-Beauce,QC,G6E 1M2,,46.4507991,-71.0314105,,Canada,
